customer_id,ticket_text,category
CUST-04034,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04035,My bill keeps increasing every month for no clear reason.,billing
CUST-04036,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04037,I was overcharged again this month and nobody explained why.,billing
CUST-04038,Technician never showed up for the scheduled appointment.,service_quality
CUST-04039,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04040,The internet keeps disconnecting several times a day.,service_quality
CUST-04041,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04042,"Everything works great, no complaints at all this month.",satisfied
CUST-04043,Technician never showed up for the scheduled appointment.,service_quality
CUST-04044,"Great experience overall, keep up the good work.",satisfied
CUST-04045,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04046,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04047,"Great experience overall, keep up the good work.",satisfied
CUST-04048,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04049,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04050,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04051,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04052,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04053,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04054,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04055,The billing department never resolves my disputes.,billing
CUST-04056,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04057,The internet keeps disconnecting several times a day.,service_quality
CUST-04058,Call quality has been terrible the past few weeks.,service_quality
CUST-04059,Call quality has been terrible the past few weeks.,service_quality
CUST-04060,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04061,Call quality has been terrible the past few weeks.,service_quality
CUST-04062,I was overcharged again this month and nobody explained why.,billing
CUST-04063,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04064,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04065,The billing department never resolves my disputes.,billing
CUST-04066,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04067,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04068,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04069,The internet keeps disconnecting several times a day.,service_quality
CUST-04070,I was overcharged again this month and nobody explained why.,billing
CUST-04071,"Everything works great, no complaints at all this month.",satisfied
CUST-04072,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04073,Technician never showed up for the scheduled appointment.,service_quality
CUST-04074,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04075,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04076,"Everything works great, no complaints at all this month.",satisfied
CUST-04077,"Everything works great, no complaints at all this month.",satisfied
CUST-04078,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04079,Technician never showed up for the scheduled appointment.,service_quality
CUST-04080,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04081,The internet keeps disconnecting several times a day.,service_quality
CUST-04082,"Great experience overall, keep up the good work.",satisfied
CUST-04083,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04084,"Great experience overall, keep up the good work.",satisfied
CUST-04085,Technician never showed up for the scheduled appointment.,service_quality
CUST-04086,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04087,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04088,Call quality has been terrible the past few weeks.,service_quality
CUST-04089,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04090,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04091,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04092,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04093,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04094,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04095,I was overcharged again this month and nobody explained why.,billing
CUST-04096,I was overcharged again this month and nobody explained why.,billing
CUST-04097,My bill keeps increasing every month for no clear reason.,billing
CUST-04098,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04099,The billing department never resolves my disputes.,billing
CUST-04100,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04101,"Great experience overall, keep up the good work.",satisfied
CUST-04102,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04103,"Everything works great, no complaints at all this month.",satisfied
CUST-04104,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04105,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04106,The billing department never resolves my disputes.,billing
CUST-04107,I was overcharged again this month and nobody explained why.,billing
CUST-04108,My bill keeps increasing every month for no clear reason.,billing
CUST-04109,"Everything works great, no complaints at all this month.",satisfied
CUST-04110,Technician never showed up for the scheduled appointment.,service_quality
CUST-04111,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04112,"Great experience overall, keep up the good work.",satisfied
CUST-04113,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04114,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04115,I was overcharged again this month and nobody explained why.,billing
CUST-04116,Call quality has been terrible the past few weeks.,service_quality
CUST-04117,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04118,"Everything works great, no complaints at all this month.",satisfied
CUST-04119,"Everything works great, no complaints at all this month.",satisfied
CUST-04120,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04121,"Great experience overall, keep up the good work.",satisfied
CUST-04122,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04123,The internet keeps disconnecting several times a day.,service_quality
CUST-04124,Technician never showed up for the scheduled appointment.,service_quality
CUST-04125,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04126,My bill keeps increasing every month for no clear reason.,billing
CUST-04127,Technician never showed up for the scheduled appointment.,service_quality
CUST-04128,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04129,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04130,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04131,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04132,The billing department never resolves my disputes.,billing
CUST-04133,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04134,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04135,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04136,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04137,Call quality has been terrible the past few weeks.,service_quality
CUST-04138,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04139,"Everything works great, no complaints at all this month.",satisfied
CUST-04140,"Everything works great, no complaints at all this month.",satisfied
CUST-04141,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04142,Technician never showed up for the scheduled appointment.,service_quality
CUST-04143,"Great experience overall, keep up the good work.",satisfied
CUST-04144,I was overcharged again this month and nobody explained why.,billing
CUST-04145,Technician never showed up for the scheduled appointment.,service_quality
CUST-04146,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04147,"Everything works great, no complaints at all this month.",satisfied
CUST-04148,"Great experience overall, keep up the good work.",satisfied
CUST-04149,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04150,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04151,"Everything works great, no complaints at all this month.",satisfied
CUST-04152,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04153,Call quality has been terrible the past few weeks.,service_quality
CUST-04154,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04155,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04156,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04157,"Everything works great, no complaints at all this month.",satisfied
CUST-04158,"Everything works great, no complaints at all this month.",satisfied
CUST-04159,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04160,The billing department never resolves my disputes.,billing
CUST-04161,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04162,I was overcharged again this month and nobody explained why.,billing
CUST-04163,"Everything works great, no complaints at all this month.",satisfied
CUST-04164,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04165,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04166,I was overcharged again this month and nobody explained why.,billing
CUST-04167,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04168,"Great experience overall, keep up the good work.",satisfied
CUST-04169,"Everything works great, no complaints at all this month.",satisfied
CUST-04170,"Great experience overall, keep up the good work.",satisfied
CUST-04171,"Great experience overall, keep up the good work.",satisfied
CUST-04172,My bill keeps increasing every month for no clear reason.,billing
CUST-04173,"Great experience overall, keep up the good work.",satisfied
CUST-04174,"Great experience overall, keep up the good work.",satisfied
CUST-04175,"Everything works great, no complaints at all this month.",satisfied
CUST-04176,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04177,Technician never showed up for the scheduled appointment.,service_quality
CUST-04178,"Great experience overall, keep up the good work.",satisfied
CUST-04179,Call quality has been terrible the past few weeks.,service_quality
CUST-04180,"Everything works great, no complaints at all this month.",satisfied
CUST-04181,"Everything works great, no complaints at all this month.",satisfied
CUST-04182,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04183,"Everything works great, no complaints at all this month.",satisfied
CUST-04184,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04185,My bill keeps increasing every month for no clear reason.,billing
CUST-04186,The internet keeps disconnecting several times a day.,service_quality
CUST-04187,My bill keeps increasing every month for no clear reason.,billing
CUST-04188,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04189,Call quality has been terrible the past few weeks.,service_quality
CUST-04190,The internet keeps disconnecting several times a day.,service_quality
CUST-04191,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04192,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04193,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04194,"Great experience overall, keep up the good work.",satisfied
CUST-04195,I was overcharged again this month and nobody explained why.,billing
CUST-04196,"Great experience overall, keep up the good work.",satisfied
CUST-04197,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04198,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04199,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04200,Call quality has been terrible the past few weeks.,service_quality
CUST-04201,"Everything works great, no complaints at all this month.",satisfied
CUST-04202,"Everything works great, no complaints at all this month.",satisfied
CUST-04203,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04204,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04205,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04206,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04207,My bill keeps increasing every month for no clear reason.,billing
CUST-04208,"Everything works great, no complaints at all this month.",satisfied
CUST-04209,Call quality has been terrible the past few weeks.,service_quality
CUST-04210,"Everything works great, no complaints at all this month.",satisfied
CUST-04211,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04212,"Great experience overall, keep up the good work.",satisfied
CUST-04213,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04214,"Great experience overall, keep up the good work.",satisfied
CUST-04215,The internet keeps disconnecting several times a day.,service_quality
CUST-04216,Call quality has been terrible the past few weeks.,service_quality
CUST-04217,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04218,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04219,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04220,Call quality has been terrible the past few weeks.,service_quality
CUST-04221,Call quality has been terrible the past few weeks.,service_quality
CUST-04222,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04223,Call quality has been terrible the past few weeks.,service_quality
CUST-04224,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04225,The internet keeps disconnecting several times a day.,service_quality
CUST-04226,Call quality has been terrible the past few weeks.,service_quality
CUST-04227,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04228,Call quality has been terrible the past few weeks.,service_quality
CUST-04229,The internet keeps disconnecting several times a day.,service_quality
CUST-04230,"Great experience overall, keep up the good work.",satisfied
CUST-04231,"Great experience overall, keep up the good work.",satisfied
CUST-04232,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04233,The internet keeps disconnecting several times a day.,service_quality
CUST-04234,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04235,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04236,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04237,"Great experience overall, keep up the good work.",satisfied
CUST-04238,My bill keeps increasing every month for no clear reason.,billing
CUST-04239,My bill keeps increasing every month for no clear reason.,billing
CUST-04240,The billing department never resolves my disputes.,billing
CUST-04241,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04242,My bill keeps increasing every month for no clear reason.,billing
CUST-04243,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04244,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04245,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04246,The internet keeps disconnecting several times a day.,service_quality
CUST-04247,The internet keeps disconnecting several times a day.,service_quality
CUST-04248,"Everything works great, no complaints at all this month.",satisfied
CUST-04249,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04250,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04251,I was overcharged again this month and nobody explained why.,billing
CUST-04252,"Great experience overall, keep up the good work.",satisfied
CUST-04253,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04254,The billing department never resolves my disputes.,billing
CUST-04255,The billing department never resolves my disputes.,billing
CUST-04256,The billing department never resolves my disputes.,billing
CUST-04257,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04258,My bill keeps increasing every month for no clear reason.,billing
CUST-04259,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04260,Call quality has been terrible the past few weeks.,service_quality
CUST-04261,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04262,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04263,"Great experience overall, keep up the good work.",satisfied
CUST-04264,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04265,Technician never showed up for the scheduled appointment.,service_quality
CUST-04266,The billing department never resolves my disputes.,billing
CUST-04267,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04268,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04269,"Everything works great, no complaints at all this month.",satisfied
CUST-04270,"Great experience overall, keep up the good work.",satisfied
CUST-04271,"Great experience overall, keep up the good work.",satisfied
CUST-04272,Call quality has been terrible the past few weeks.,service_quality
CUST-04273,"Everything works great, no complaints at all this month.",satisfied
CUST-04274,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04275,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04276,"Everything works great, no complaints at all this month.",satisfied
CUST-04277,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04278,Call quality has been terrible the past few weeks.,service_quality
CUST-04279,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04280,"Everything works great, no complaints at all this month.",satisfied
CUST-04281,Call quality has been terrible the past few weeks.,service_quality
CUST-04282,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04283,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04284,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04285,Call quality has been terrible the past few weeks.,service_quality
CUST-04286,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04287,"Everything works great, no complaints at all this month.",satisfied
CUST-04288,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04289,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04290,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04291,Call quality has been terrible the past few weeks.,service_quality
CUST-04292,My bill keeps increasing every month for no clear reason.,billing
CUST-04293,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04294,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04295,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04296,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04297,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04298,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04299,"Great experience overall, keep up the good work.",satisfied
CUST-04300,"Great experience overall, keep up the good work.",satisfied
CUST-04301,"Everything works great, no complaints at all this month.",satisfied
CUST-04302,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04303,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04304,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04305,Technician never showed up for the scheduled appointment.,service_quality
CUST-04306,Technician never showed up for the scheduled appointment.,service_quality
CUST-04307,"Great experience overall, keep up the good work.",satisfied
CUST-04308,I was overcharged again this month and nobody explained why.,billing
CUST-04309,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04310,I was overcharged again this month and nobody explained why.,billing
CUST-04311,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04312,I was overcharged again this month and nobody explained why.,billing
CUST-04313,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04314,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04315,I was overcharged again this month and nobody explained why.,billing
CUST-04316,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04317,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04318,My bill keeps increasing every month for no clear reason.,billing
CUST-04319,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04320,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04321,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04322,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04323,The billing department never resolves my disputes.,billing
CUST-04324,"Great experience overall, keep up the good work.",satisfied
CUST-04325,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04326,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04327,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04328,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04329,"Everything works great, no complaints at all this month.",satisfied
CUST-04330,My bill keeps increasing every month for no clear reason.,billing
CUST-04331,The internet keeps disconnecting several times a day.,service_quality
CUST-04332,Technician never showed up for the scheduled appointment.,service_quality
CUST-04333,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04334,The internet keeps disconnecting several times a day.,service_quality
CUST-04335,"Great experience overall, keep up the good work.",satisfied
CUST-04336,The internet keeps disconnecting several times a day.,service_quality
CUST-04337,"Great experience overall, keep up the good work.",satisfied
CUST-04338,"Great experience overall, keep up the good work.",satisfied
CUST-04339,The internet keeps disconnecting several times a day.,service_quality
CUST-04340,"Great experience overall, keep up the good work.",satisfied
CUST-04341,I was overcharged again this month and nobody explained why.,billing
CUST-04342,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04343,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04344,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04345,Technician never showed up for the scheduled appointment.,service_quality
CUST-04346,I was overcharged again this month and nobody explained why.,billing
CUST-04347,I was overcharged again this month and nobody explained why.,billing
CUST-04348,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04349,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04350,Technician never showed up for the scheduled appointment.,service_quality
CUST-04351,The billing department never resolves my disputes.,billing
CUST-04352,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04353,"Everything works great, no complaints at all this month.",satisfied
CUST-04354,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04355,The billing department never resolves my disputes.,billing
CUST-04356,"Great experience overall, keep up the good work.",satisfied
CUST-04357,"Great experience overall, keep up the good work.",satisfied
CUST-04358,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04359,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04360,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04361,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04362,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04363,My bill keeps increasing every month for no clear reason.,billing
CUST-04364,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04365,The billing department never resolves my disputes.,billing
CUST-04366,The internet keeps disconnecting several times a day.,service_quality
CUST-04367,The internet keeps disconnecting several times a day.,service_quality
CUST-04368,"Great experience overall, keep up the good work.",satisfied
CUST-04369,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04370,"Everything works great, no complaints at all this month.",satisfied
CUST-04371,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04372,"Everything works great, no complaints at all this month.",satisfied
CUST-04373,Technician never showed up for the scheduled appointment.,service_quality
CUST-04374,Technician never showed up for the scheduled appointment.,service_quality
CUST-04375,The billing department never resolves my disputes.,billing
CUST-04376,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04377,I was overcharged again this month and nobody explained why.,billing
CUST-04378,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04379,Technician never showed up for the scheduled appointment.,service_quality
CUST-04380,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04381,The internet keeps disconnecting several times a day.,service_quality
CUST-04382,"Great experience overall, keep up the good work.",satisfied
CUST-04383,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04384,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04385,The billing department never resolves my disputes.,billing
CUST-04386,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04387,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04388,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04389,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04390,The billing department never resolves my disputes.,billing
CUST-04391,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04392,Call quality has been terrible the past few weeks.,service_quality
CUST-04393,"Everything works great, no complaints at all this month.",satisfied
CUST-04394,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04395,My bill keeps increasing every month for no clear reason.,billing
CUST-04396,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04397,I was overcharged again this month and nobody explained why.,billing
CUST-04398,The billing department never resolves my disputes.,billing
CUST-04399,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04400,I am seriously thinking about switching providers soon.,considering_leaving
CUST-04401,"Great experience overall, keep up the good work.",satisfied
CUST-04402,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04403,"Everything works great, no complaints at all this month.",satisfied
CUST-04404,The internet keeps disconnecting several times a day.,service_quality
CUST-04405,My bill keeps increasing every month for no clear reason.,billing
CUST-04406,"Great experience overall, keep up the good work.",satisfied
CUST-04407,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04408,The internet keeps disconnecting several times a day.,service_quality
CUST-04409,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04410,"Great experience overall, keep up the good work.",satisfied
CUST-04411,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04412,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04413,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04414,My bill keeps increasing every month for no clear reason.,billing
CUST-04415,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04416,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04417,I was overcharged again this month and nobody explained why.,billing
CUST-04418,"Great experience overall, keep up the good work.",satisfied
CUST-04419,"Everything works great, no complaints at all this month.",satisfied
CUST-04420,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04421,"Everything works great, no complaints at all this month.",satisfied
CUST-04422,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-04423,I was overcharged again this month and nobody explained why.,billing
CUST-04424,"Great experience overall, keep up the good work.",satisfied
CUST-04425,I was overcharged again this month and nobody explained why.,billing
CUST-04426,The billing department never resolves my disputes.,billing
CUST-04427,"Great experience overall, keep up the good work.",satisfied
CUST-04428,The billing department never resolves my disputes.,billing
CUST-04429,"Great experience overall, keep up the good work.",satisfied
CUST-04430,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04431,Call quality has been terrible the past few weeks.,service_quality
CUST-04432,"Great experience overall, keep up the good work.",satisfied
CUST-04433,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04434,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04435,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04436,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04437,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04438,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04439,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04440,Technician never showed up for the scheduled appointment.,service_quality
CUST-04441,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04442,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04443,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04444,Technician never showed up for the scheduled appointment.,service_quality
CUST-04445,The billing department never resolves my disputes.,billing
CUST-04446,"Everything works great, no complaints at all this month.",satisfied
CUST-04447,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04448,Technician never showed up for the scheduled appointment.,service_quality
CUST-04449,The internet keeps disconnecting several times a day.,service_quality
CUST-04450,Call quality has been terrible the past few weeks.,service_quality
CUST-04451,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04452,"Great experience overall, keep up the good work.",satisfied
CUST-04453,"Everything works great, no complaints at all this month.",satisfied
CUST-04454,"Great experience overall, keep up the good work.",satisfied
CUST-04455,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04456,"Everything works great, no complaints at all this month.",satisfied
CUST-04457,"Everything works great, no complaints at all this month.",satisfied
CUST-04458,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04459,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-04460,My bill keeps increasing every month for no clear reason.,billing
CUST-04461,"Everything works great, no complaints at all this month.",satisfied
CUST-04462,"Great experience overall, keep up the good work.",satisfied
CUST-04463,My bill keeps increasing every month for no clear reason.,billing
CUST-04464,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04465,Customer support took forever to answer and didn't help at all.,service_quality
CUST-04466,I was overcharged again this month and nobody explained why.,billing
CUST-04467,"Great experience overall, keep up the good work.",satisfied
CUST-04468,"Everything works great, no complaints at all this month.",satisfied
CUST-04469,My bill keeps increasing every month for no clear reason.,billing
CUST-04470,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04471,The internet keeps disconnecting several times a day.,service_quality
CUST-04472,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-04473,The internet keeps disconnecting several times a day.,service_quality
CUST-04474,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04475,"Great experience overall, keep up the good work.",satisfied
CUST-04476,I was overcharged again this month and nobody explained why.,billing
CUST-04477,The billing department never resolves my disputes.,billing
CUST-04478,Technician never showed up for the scheduled appointment.,service_quality
CUST-04479,I was overcharged again this month and nobody explained why.,billing
CUST-04480,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-04481,"Everything works great, no complaints at all this month.",satisfied
CUST-04482,"Great experience overall, keep up the good work.",satisfied
CUST-04483,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-04484,"Everything works great, no complaints at all this month.",satisfied
CUST-04485,"Everything works great, no complaints at all this month.",satisfied
CUST-04486,"Everything works great, no complaints at all this month.",satisfied
CUST-04487,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-04488,"Great experience overall, keep up the good work.",satisfied
CUST-04489,Technician never showed up for the scheduled appointment.,service_quality
CUST-04490,The internet keeps disconnecting several times a day.,service_quality
CUST-04491,My bill keeps increasing every month for no clear reason.,billing
CUST-04492,"Everything works great, no complaints at all this month.",satisfied
CUST-04493,"Everything works great, no complaints at all this month.",satisfied
CUST-04494,"Support resolved my issue quickly, very happy with the service.",satisfied
